Device_id,Model Name,Model ID,Task ID,Stream ID,Infer ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),total_cycles,vec_exe_time(us),vec_exe_ratio,mac_exe_time(us),mac_exe_ratio,scalar_exe_time(us),scalar_exe_ratio,mte1_exe_time(us),mte1_exe_ratio,mte2_exe_time(us),mte2_exe_ratio,mte3_exe_time(us),mte3_exe_ratio,fixpipe_exe_time(us),fixpipe_exe_ratio,memory_bound
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,174,2,1,/model.19/m.0/cv2/conv/Conv/model.19/m.0/cv2/act/Sigmoid/model.19/m.0/cv2/act/Mul,Conv2D,static,AI_CORE,1784293437171125.747	,35.334,0.229,1,0,YES,"""1,2,40,40,16;18,4,16,16;64""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,40,40,16""",FLOAT16,NC1HWC0,N/A,13.86,16963,7.683,0.554,8.877,0.64,1.038,0.075,2.894,0.209,1.451,0.105,3.795,0.274,2.499,0.18,0.164
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,177,2,1,/model.19/m.0/Add,Add,static,AI_VECTOR_CORE,1784293437171161.456	,24.813,0.375,1,0,NO,"""1,4,40,40,16;1,4,40,40,16""",FLOAT16;FLOAT16,NC1HWC0;NC1HWC0,"""1,4,40,40,16""",FLOAT16,NC1HWC0,N/A,9.56,11704,1.295,0.135,0.0,0.0,0.23,0.024,0.0,0.0,8.368,0.875,7.356,0.769,0.0,0.0,6.481
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,181,2,1,/model.19/cv2/conv/Conv/model.19/cv2/act/Sigmoid/model.19/cv2/act/Mul,Conv2D,static,AI_CORE,1784293437171186.832	,55.022,0.563,1,0,YES,"""1,12,40,40,16;12,8,16,16;128""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,8,40,40,16""",FLOAT16,NC1HWC0,N/A,21.9,26805,16.196,0.74,9.012,0.412,1.953,0.089,2.746,0.125,11.017,0.503,11.252,0.514,3.498,0.16,0.68
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,183,2,1,/model.20/conv/Conv/model.20/act/Sigmoid/model.20/act/Mul,Conv2D,static,AI_CORE,1784293437171242.083	,94.794,0.229,1,0,YES,"""1,8,40,40,16;72,8,16,16;128""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,8,20,20,16""",FLOAT16,NC1HWC0,N/A,38.15,46690,4.151,0.109,17.614,0.462,1.132,0.03,6.149,0.161,28.753,0.754,3.46,0.091,2.187,0.057,1.632
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,185,2,1,/model.22/cv1/conv/Conv/model.22/cv1/act/Sigmoid/model.22/cv1/act/Mul,Conv2D,static,AI_CORE,1784293437171337.106	,72.46,0.229,1,0,YES,"""1,24,20,20,16;24,16,16,16;256""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,16,20,20,16""",FLOAT16,NC1HWC0,N/A,29.02,35524,8.3,0.286,15.9,0.548,2.074,0.071,1.046,0.036,17.452,0.601,4.865,0.168,4.388,0.151,1.097
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,187,2,1,PartitionedCall_/model.22/Split_SplitV_58,SplitVD,static,AI_VECTOR_CORE,1784293437171409.774	,14.125,0.208,1,0,NO,"""1,16,20,20,16""",FLOAT16,NC1HWC0,"""1,8,20,20,16;1,8,20,20,16""",FLOAT16;FLOAT16,NC1HWC0;NC1HWC0,N/A,5.19,6355,0.0,0.0,0.0,0.0,0.16,0.031,0.0,0.0,1.781,0.343,2.887,0.556,0.0,0.0,0
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,190,2,1,/model.22/m.0/cv1/conv/Conv/model.22/m.0/cv1/act/Sigmoid/model.22/m.0/cv1/act/Mul,Conv2D,static,AI_CORE,1784293437171424.295	,12.479,0.396,1,0,YES,"""1,8,20,20,16;8,4,16,16;64""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,20,20,16""",FLOAT16,NC1HWC0,N/A,4.52,5536,1.918,0.424,0.936,0.207,0.206,0.046,0.384,0.085,1.482,0.328,0.909,0.201,1.427,0.316,0.774
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,192,2,1,/model.22/m.0/m/m.0/cv1/conv/Conv/model.22/m.0/m/m.0/cv1/act/Sigmoid/model.22/m.0/m/m.0/cv1/act/Mul,Conv2D,static,AI_CORE,1784293437171437.025	,22.23,0.25,1,0,YES,"""1,4,20,20,16;36,4,16,16;64""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,20,20,16""",FLOAT16,NC1HWC0,N/A,8.51,10415,2.04,0.24,5.653,0.664,0.659,0.077,1.919,0.225,6.209,0.73,1.215,0.143,1.307,0.154,1.099
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,194,2,1,/model.22/m.0/m/m.0/cv2/conv/Conv/model.22/m.0/m/m.0/cv2/act/Sigmoid/model.22/m.0/m/m.0/cv2/act/Mul,Conv2D,static,AI_CORE,1784293437171459.483	,21.959,0.229,1,0,YES,"""1,4,20,20,16;36,4,16,16;64""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,20,20,16""",FLOAT16,NC1HWC0,N/A,8.4,10280,2.04,0.243,5.65,0.673,0.616,0.073,1.919,0.228,6.197,0.738,1.249,0.149,1.307,0.156,1.097
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,197,2,1,/model.22/m.0/m/m.0/Add,Add,static,AI_VECTOR_CORE,1784293437171481.838	,7.563,0.396,1,0,NO,"""1,4,20,20,16;1,4,20,20,16""",FLOAT16;FLOAT16,NC1HWC0;NC1HWC0,"""1,4,20,20,16""",FLOAT16,NC1HWC0,N/A,2.51,3076,0.195,0.078,0.0,0.0,0.122,0.048,0.0,0.0,0.952,0.379,0.794,0.316,0.0,0.0,4.859
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,198,2,1,/model.22/m.0/m/m.1/cv1/conv/Conv/model.22/m.0/m/m.1/cv1/act/Sigmoid/model.22/m.0/m/m.1/cv1/act/Mul,Conv2D,static,AI_CORE,1784293437171489.463	,21.959,0.063,1,0,YES,"""1,4,20,20,16;36,4,16,16;64""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,20,20,16""",FLOAT16,NC1HWC0,N/A,8.4,10278,2.041,0.243,5.649,0.673,0.616,0.073,1.919,0.228,6.177,0.735,1.205,0.144,1.307,0.156,1.092
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,201,2,1,/model.22/m.0/m/m.1/cv2/conv/Conv/model.22/m.0/m/m.1/cv2/act/Sigmoid/model.22/m.0/m/m.1/cv2/act/Mul,Conv2D,static,AI_CORE,1784293437171511.839	,22.021,0.417,1,0,YES,"""1,4,20,20,16;36,4,16,16;64""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,20,20,16""",FLOAT16,NC1HWC0,N/A,8.43,10314,2.041,0.242,5.652,0.67,0.618,0.073,1.919,0.228,6.21,0.737,1.201,0.142,1.306,0.155,1.1
