Device_id,Model Name,Model ID,Task ID,Stream ID,Infer ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),total_cycles,vec_exe_time(us),vec_exe_ratio,mac_exe_time(us),mac_exe_ratio,scalar_exe_time(us),scalar_exe_ratio,mte1_exe_time(us),mte1_exe_ratio,mte2_exe_time(us),mte2_exe_ratio,mte3_exe_time(us),mte3_exe_ratio,fixpipe_exe_time(us),fixpipe_exe_ratio,memory_bound
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,144,2,1,/model.13/m.0/Add,Add,static,AI_VECTOR_CORE,1784293560922153.693	,17.625,0.229,1,0,NO,"""1,4,40,40,16;1,4,40,40,16""",FLOAT16;FLOAT16,NC1HWC0;NC1HWC0,"""1,4,40,40,16""",FLOAT16,NC1HWC0,N/A,6.63,8110,1.09,0.164,0.0,0.0,0.219,0.033,0.0,0.0,5.698,0.859,4.688,0.707,0.0,0.0,5.238
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,147,2,1,/model.13/cv2/conv/Conv/model.13/cv2/act/Sigmoid/model.13/cv2/act/Mul,Conv2D,static,AI_CORE,1784293560922171.693	,53.314,0.375,1,0,YES,"""1,12,40,40,16;12,8,16,16;128""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,8,40,40,16""",FLOAT16,NC1HWC0,N/A,21.2,25949,16.179,0.763,8.737,0.412,2.033,0.096,2.69,0.127,10.148,0.479,8.775,0.414,3.5,0.165,0.628
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,148,2,1,PartitionedCall_/model.14/Resize_ResizeNearestNeighborV2_15,ResizeNearestNeighborV2,static,AI_CORE,1784293560922225.069	,69.731,0.063,1,0,NO,"""1,8,40,40,16;2""",FLOAT16;INT32,NC1HWC0;FORMAT_ND,"""1,8,80,80,16""",FLOAT16,NC1HWC0,N/A,27.91,34161,10.68,0.383,0.0,0.0,0.286,0.01,10.761,0.386,7.276,0.261,24.16,0.866,0.001,0.0,0.681
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,151,2,1,/model.16/cv1/conv/Conv/model.16/cv1/act/Sigmoid/model.16/cv1/act/Mul,Conv2D,static,AI_CORE,1784293560922295.217	,267.151,0.417,1,0,YES,"""1,16,80,80,16;16,4,16,16;64""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,80,80,16""",FLOAT16,NC1HWC0,N/A,108.55,132870,32.205,0.297,57.587,0.531,3.99,0.037,9.642,0.089,76.908,0.709,20.164,0.186,60.577,0.558,1.335
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,153,2,1,PartitionedCall_/model.16/Split_SplitV_10,SplitVD,static,AI_VECTOR_CORE,1784293560922562.597	,47.022,0.229,1,0,NO,"""1,4,80,80,16""",FLOAT16,NC1HWC0,"""1,2,80,80,16;1,2,80,80,16""",FLOAT16;FLOAT16,NC1HWC0;NC1HWC0,N/A,18.63,22808,0.0,0.0,0.0,0.0,0.129,0.007,0.0,0.0,6.928,0.372,11.344,0.609,0.0,0.0,0
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,155,2,1,/model.16/m.0/cv1/conv/Conv/model.16/m.0/cv1/act/Sigmoid/model.16/m.0/cv1/act/Mul,Conv2D,static,AI_CORE,1784293560922609.848	,56.647,0.229,1,0,YES,"""1,2,80,80,16;18,1,16,16;16""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,1,80,80,16""",FLOAT16,NC1HWC0,N/A,22.57,27622,7.66,0.339,12.543,0.556,1.754,0.078,8.186,0.363,3.639,0.161,3.205,0.142,8.147,0.361,0.29
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,157,2,1,/model.16/m.0/cv2/conv/Conv/model.16/m.0/cv2/act/Sigmoid/model.16/m.0/cv2/act/Mul,Conv2D,static,AI_CORE,1784293560922666.724	,62.355,0.229,1,0,YES,"""1,1,80,80,16;9,2,16,16;32""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,2,80,80,16""",FLOAT16,NC1HWC0,N/A,24.89,30468,15.317,0.615,16.548,0.665,2.06,0.083,8.184,0.329,10.133,0.407,6.635,0.267,3.502,0.141,0.612
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,160,2,1,/model.16/m.0/Add,Add,static,AI_VECTOR_CORE,1784293560922729.455	,31.855,0.375,1,0,NO,"""1,2,80,80,16;1,2,80,80,16""",FLOAT16;FLOAT16,NC1HWC0;NC1HWC0,"""1,2,80,80,16""",FLOAT16,NC1HWC0,N/A,12.43,15219,2.073,0.167,0.0,0.0,0.324,0.026,0.0,0.0,11.494,0.925,9.451,0.76,0.0,0.0,5.539
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,164,2,1,/model.16/cv2/conv/Conv/model.16/cv2/act/Sigmoid/model.16/cv2/act/Mul,Conv2D,static,AI_CORE,1784293560922761.851	,114.794,0.542,1,0,YES,"""1,6,80,80,16;6,4,16,16;64""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,80,80,16""",FLOAT16,NC1HWC0,N/A,46.32,56692,30.491,0.658,38.371,0.828,1.536,0.033,4.152,0.09,13.896,0.3,13.583,0.293,6.857,0.148,0.362
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,166,2,1,/model.17/conv/Conv/model.17/act/Sigmoid/model.17/act/Mul,Conv2D,static,AI_CORE,1784293560922876.874	,134.794,0.229,1,0,YES,"""1,4,80,80,16;36,4,16,16;64""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,40,40,16""",FLOAT16,NC1HWC0,N/A,54.48,66684,8.392,0.154,16.678,0.306,3.703,0.068,8.741,0.16,44.059,0.809,4.676,0.086,1.963,0.036,2.644
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,169,2,1,/model.19/cv1/conv/Conv/model.19/cv1/act/Sigmoid/model.19/cv1/act/Mul,Conv2D,static,AI_CORE,1784293560923012.065	,64.189,0.396,1,0,YES,"""1,12,40,40,16;12,8,16,16;128""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,8,40,40,16""",FLOAT16,NC1HWC0,N/A,25.64,31389,16.176,0.631,10.688,0.417,2.156,0.084,2.622,0.102,14.159,0.552,11.126,0.434,3.512,0.137,0.875
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,171,2,1,PartitionedCall_/model.19/Split_SplitV_34,SplitVD,static,AI_VECTOR_CORE,1784293560923076.483	,24.146,0.229,1,0,NO,"""1,8,40,40,16""",FLOAT16,NC1HWC0,"""1,4,40,40,16;1,4,40,40,16""",FLOAT16;FLOAT16,NC1HWC0;NC1HWC0,N/A,9.29,11376,0.0,0.0,0.0,0.0,0.122,0.013,0.0,0.0,4.017,0.432,5.961,0.642,0.0,0.0,0
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,173,2,1,/model.19/m.0/cv1/conv/Conv/model.19/m.0/cv1/act/Sigmoid/model.19/m.0/cv1/act/Mul,Conv2D,static,AI_CORE,1784293560923100.858	,43.334,0.229,1,0,YES,"""1,4,40,40,16;36,2,16,16;32""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,2,40,40,16""",FLOAT16,NC1HWC0,N/A,17.12,20958,3.864,0.226,11.578,0.676,3.324,0.194,9.683,0.566,12.943,0.756,1.82,0.106,2.661,0.155,1.118
