Device_id,Iteration ID,FP Start(us),BP End(us),Iteration End(us),Iteration Time(us),FP to BP Time(us),Iteration Refresh(us),Data Aug Bound(us),Model ID
0,56,N/A,N/A,1784293566498498.688	,15393.737048818995,N/A,N/A,N/A,1
0,57,N/A,N/A,1784293566509051.783	,10363.06984805788,N/A,N/A,N/A,1
0,58,N/A,N/A,1784293566519520.355	,10293.193393754174,N/A,N/A,N/A,1
0,59,N/A,N/A,1784293566530036.511	,10277.109725679498,N/A,N/A,N/A,1
0,60,N/A,N/A,1784293566540439.290	,10213.900076795348,N/A,N/A,N/A,1
0,61,N/A,N/A,1784293566550925.321	,10289.464149472611,N/A,N/A,N/A,1
0,62,N/A,N/A,1784293566561417.914	,10325.006555865612,N/A,N/A,N/A,1
0,63,N/A,N/A,1784293566571860.277	,10277.776406221454,N/A,N/A,N/A,1
0,64,N/A,N/A,1784293566582405.143	,10366.694923504761,N/A,N/A,N/A,1
0,65,N/A,N/A,1784293566592938.383	,10352.215455484167,N/A,N/A,N/A,1
0,66,N/A,N/A,1784293566603406.746	,10270.234582590583,N/A,N/A,N/A,1
0,67,N/A,N/A,1784293566613720.461	,10163.169854305926,N/A,N/A,N/A,1
0,68,N/A,N/A,1784293566624071.968	,10156.711386555733,N/A,N/A,N/A,1
0,69,N/A,N/A,1784293566634320.640	,10148.877890187756,N/A,N/A,N/A,1
0,70,N/A,N/A,1784293566644612.958	,10188.066205794576,N/A,N/A,N/A,1
0,71,N/A,N/A,1784293566654947.090	,10231.587944924104,N/A,N/A,N/A,1
0,72,N/A,N/A,1784293566665244.179	,10190.691260428524,N/A,N/A,N/A,1
0,73,N/A,N/A,1784293566675564.686	,10216.150123624448,N/A,N/A,N/A,1
0,74,N/A,N/A,1784293566685927.318	,10200.920639994154,N/A,N/A,N/A,1
0,75,N/A,N/A,1784293566696379.765	,10237.879742538807,N/A,N/A,N/A,1
0,76,N/A,N/A,1784293566706695.604	,10179.586862651578,N/A,N/A,N/A,1
0,77,N/A,N/A,1784293566717080.508	,10178.232667800732,N/A,N/A,N/A,1
0,78,N/A,N/A,1784293566727451.766	,10265.088642157365,N/A,N/A,N/A,1
0,79,N/A,N/A,1784293566737848.794	,10275.943034731077,N/A,N/A,N/A,1
0,80,N/A,N/A,1784293566748208.135	,10161.565654251846,N/A,N/A,N/A,1
0,81,N/A,N/A,1784293566758465.474	,10167.232438858468,N/A,N/A,N/A,1
0,82,N/A,N/A,1784293566768752.979	,10190.045413653505,N/A,N/A,N/A,1
0,83,N/A,N/A,1784293566779007.984	,10164.27404395354,N/A,N/A,N/A,1
0,84,N/A,N/A,1784293566789257.677	,10159.711448994532,N/A,N/A,N/A,1
0,85,N/A,N/A,1784293566799576.704	,10235.275521671794,N/A,N/A,N/A,1
0,86,N/A,N/A,1784293566809823.251	,10137.835993711618,N/A,N/A,N/A,1
0,87,N/A,N/A,1784293566820121.215	,10196.462213869827,N/A,N/A,N/A,1
0,88,N/A,N/A,1784293566830425.346	,10215.775115819599,N/A,N/A,N/A,1
0,89,N/A,N/A,1784293566840845.459	,10266.547005842893,N/A,N/A,N/A,1
0,90,N/A,N/A,1784293566851123.110	,10180.81605490081,N/A,N/A,N/A,1
0,91,N/A,N/A,1784293566861437.596	,10219.921035439884,N/A,N/A,N/A,1
0,92,N/A,N/A,1784293566871839.104	,10190.649592894652,N/A,N/A,N/A,1
0,93,N/A,N/A,1784293566882258.196	,10212.566715711437,N/A,N/A,N/A,1
0,94,N/A,N/A,1784293566892640.808	,10280.547297223957,N/A,N/A,N/A,1
0,95,N/A,N/A,1784293566902905.396	,10155.91970341216,N/A,N/A,N/A,1
0,96,N/A,N/A,1784293566913327.530	,10192.462130618094,N/A,N/A,N/A,1
0,97,N/A,N/A,1784293566923710.871	,10174.503423519169,N/A,N/A,N/A,1
0,98,N/A,N/A,1784293566933989.939	,10179.566028884643,N/A,N/A,N/A,1
0,99,N/A,N/A,1784293566944485.408	,10192.58713321971,N/A,N/A,N/A,1
0,100,N/A,N/A,1784293566954730.725	,10145.9611628167,N/A,N/A,N/A,1
0,101,N/A,N/A,1784293566965034.231	,10204.879055712014,N/A,N/A,N/A,1
0,102,N/A,N/A,1784293566975258.298	,10138.89851582536,N/A,N/A,N/A,1
0,103,N/A,N/A,1784293566985587.346	,10243.234020641388,N/A,N/A,N/A,1
0,104,N/A,N/A,1784293567002563.741	,16733.72327061557,N/A,N/A,N/A,1
0,105,N/A,N/A,1784293567013203.525	,10288.276624757253,N/A,N/A,N/A,1
0,106,N/A,N/A,1784293567023827.476	,10447.842445720902,N/A,N/A,N/A,1
0,107,N/A,N/A,1784293567034362.070	,10352.965471093867,N/A,N/A,N/A,1
0,108,N/A,N/A,1784293567044975.332	,10336.340125078854,N/A,N/A,N/A,1
0,109,N/A,N/A,1784293567055544.656	,10292.839219716261,N/A,N/A,N/A,1
0,110,N/A,N/A,1784293567066073.042	,10351.965450280934,N/A,N/A,N/A,1
